Sitio,Tipo,Fecha,Transecto,Hora,Clima,Temperatura,Humedad,Personas,Bloque,Veg,Hoja,Notes
JZ-C,C,12/01/23,3,21:40,N,22.2,99.9,"DZ, JL",D,same,same,1 - 1 DZ
JZ-C,C,12/01/23,4,21:54,N,21.3,99.9,"DZ, JL",A,same,same,1 - 1 DZ
JZ-C,C,12/01/23,4,21:54,N,21.3,99.9,"DZ, JL",B,same,same,1 - 1 DZ
JZ-C,C,12/01/23,4,21:54,N,21.3,99.9,"DZ, JL",C,same,same,1 - 1 DZ
JZ-C,C,12/01/23,4,21:54,N,21.3,99.9,"DZ, JL",D,same,same,1 - 1 DZ
FCAT-V1,V,13/01/23,1,20:02,N,21.9,99.9,"DZ, JL",A,same,same,1 - 1 DZ
FCAT-V1,V,13/01/23,1,20:02,N,21.9,99.9,"DZ, JL",B,same,same,1 - 1 DZ
FCAT-V1,V,13/01/23,1,20:02,N,21.9,99.9,"DZ, JL",C,same,same,1 - 1 DZ
FCAT-V1,V,13/01/23,1,20:02,N,21.9,99.9,"DZ, JL",D,same,same,1 - 1 DZ
FCAT-V1,V,13/01/23,2,20:16,N,21.6,99.9,"DZ, JL",A,same,same,"5 - 3 DZ, 2 JL"
FCAT-V1,V,13/01/23,2,20:16,N,21.6,99.9,"DZ, JL",B,same,same,"5 - 3 DZ, 2 JL"
FCAT-V1,V,13/01/23,2,20:16,N,21.6,99.9,"DZ, JL",C,same,same,"5 - 3 DZ, 2 JL"
FCAT-V1,V,13/01/23,2,20:16,N,21.6,99.9,"DZ, JL",D,same,same,"5 - 3 DZ, 2 JL"
FCAT-V1,V,13/01/23,3,20:30,N,21.7,99.9,"DZ, JL",A,same,same,"4 - 2 DZ, 2 JL"
FCAT-V1,V,13/01/23,3,20:30,N,21.7,99.9,"DZ, JL",B,same,same,"4 - 2 DZ, 2 JL"
FCAT-V1,V,13/01/23,3,20:30,N,21.7,99.9,"DZ, JL",C,same,same,"4 - 2 DZ, 2 JL"
FCAT-V1,V,13/01/23,3,20:30,N,21.7,99.9,"DZ, JL",D,same,same,"4 - 2 DZ, 2 JL"
FCAT-V1,V,13/01/23,4,20:45,N,21.2,99.9,"DZ, JL",A,same,same,"5 - 3 JL, 2 DZ"
FCAT-V1,V,13/01/23,4,20:45,N,21.2,99.9,"DZ, JL",B,same,same,"5 - 3 JL, 2 DZ"
FCAT-V1,V,13/01/23,4,20:45,N,21.2,99.9,"DZ, JL",C,same,same,"5 - 3 JL, 2 DZ"
FCAT-V1,V,13/01/23,4,20:45,N,21.2,99.9,"DZ, JL",D,same,same,"5 - 3 JL, 2 DZ"
FCAT-B1,B,13/01/23,1,21:10,LL,22.6,98.7,"DZ, JL",A,same,same,1 - 1 JL
FCAT-B1,B,13/01/23,1,21:10,LL,22.6,98.7,"DZ, JL",B,same,same,1 - 1 JL
FCAT-B1,B,13/01/23,1,21:10,LL,22.6,98.7,"DZ, JL",C,same,same,1 - 1 JL
FCAT-B1,B,13/01/23,1,21:10,LL,22.6,98.7,"DZ, JL",D,same,same,1 - 1 JL
FCAT-B1,B,13/01/23,2,21:24,LL,21.7,99.9,"DZ, JL",A,same,same,"7 - 4 DZ, 3 JL"
FCAT-B1,B,13/01/23,2,21:24,LL,21.7,99.9,"DZ, JL",B,same,same,"7 - 4 DZ, 3 JL"
FCAT-B1,B,13/01/23,2,21:24,LL,21.7,99.9,"DZ, JL",C,same,same,"7 - 4 DZ, 3 JL"
FCAT-B1,B,13/01/23,2,21:24,LL,21.7,99.9,"DZ, JL",D,same,same,"7 - 4 DZ, 3 JL"
FCAT-B1,B,13/01/23,3,21:38,LL,21.7,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
FCAT-B1,B,13/01/23,3,21:38,LL,21.7,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
FCAT-B1,B,13/01/23,3,21:38,LL,21.7,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
FCAT-B1,B,13/01/23,3,21:38,LL,21.7,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
FCAT-B1,B,13/01/23,4,21:52,LL,21.4,99.9,"DZ, JL",A,same,same,2 - 2 DZ
FCAT-B1,B,13/01/23,4,21:52,LL,21.4,99.9,"DZ, JL",B,same,same,2 - 2 DZ
FCAT-B1,B,13/01/23,4,21:52,LL,21.4,99.9,"DZ, JL",C,same,same,2 - 2 DZ
FCAT-B1,B,13/01/23,4,21:52,LL,21.4,99.9,"DZ, JL",D,same,same,2 - 2 DZ
JZ-C,C,14/01/23,1,20:00,N,23.1,99.9,"DZ, JL",A,same,same,"4 - 2 DZ, 2 JL"
JZ-C,C,14/01/23,1,20:00,N,23.1,99.9,"DZ, JL",B,same,same,"4 - 2 DZ, 2 JL"
JZ-C,C,14/01/23,1,20:00,N,23.1,99.9,"DZ, JL",C,same,same,"4 - 2 DZ, 2 JL"
JZ-C,C,14/01/23,1,20:00,N,23.1,99.9,"DZ, JL",D,same,same,"4 - 2 DZ, 2 JL"
JZ-C,C,14/01/23,2,20:14,N,21.2,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
JZ-C,C,14/01/23,2,20:14,N,21.2,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
JZ-C,C,14/01/23,2,20:14,N,21.2,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
JZ-C,C,14/01/23,2,20:14,N,21.2,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
JZ-C,C,14/01/23,3,20:28,N,21.3,99.9,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
JZ-C,C,14/01/23,3,20:28,N,21.3,99.9,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
JZ-C,C,14/01/23,3,20:28,N,21.3,99.9,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
JZ-C,C,14/01/23,3,20:28,N,21.3,99.9,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
JZ-C,C,14/01/23,4,20:42,N,21.2,99.9,"DZ, JL",A,same,same,1 - 1 DZ
JZ-C,C,14/01/23,4,20:42,N,21.2,99.9,"DZ, JL",B,same,same,1 - 1 DZ
JZ-C,C,14/01/23,4,20:42,N,21.2,99.9,"DZ, JL",C,same,same,1 - 1 DZ
JZ-C,C,14/01/23,4,20:42,N,21.2,99.9,"DZ, JL",D,same,same,1 - 1 DZ
JZ-N,N,14/01/23,1,20:59,N,23.4,96.9,"DZ, JL",A,same,same,1 - 1 JL
JZ-N,N,14/01/23,1,20:59,N,23.4,96.9,"DZ, JL",B,same,same,1 - 1 JL
JZ-N,N,14/01/23,1,20:59,N,23.4,96.9,"DZ, JL",C,same,same,1 - 1 JL
JZ-N,N,14/01/23,1,20:59,N,23.4,96.9,"DZ, JL",D,same,same,1 - 1 JL
JZ-N,N,14/01/23,2,21:14,N,21.8,99.9,"DZ, JL",A,same,same,1 - 1 JL
JZ-N,N,14/01/23,2,21:14,N,21.8,99.9,"DZ, JL",B,same,same,1 - 1 JL
JZ-N,N,14/01/23,2,21:14,N,21.8,99.9,"DZ, JL",C,same,same,1 - 1 JL
JZ-N,N,14/01/23,2,21:14,N,21.8,99.9,"DZ, JL",D,same,same,1 - 1 JL
JZ-N,N,14/01/23,3,21:28,N,20.9,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
JZ-N,N,14/01/23,3,21:28,N,20.9,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
JZ-N,N,14/01/23,3,21:28,N,20.9,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
JZ-N,N,14/01/23,3,21:28,N,20.9,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
JZ-N,N,14/01/23,4,21:42,N,20.7,99.9,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
JZ-N,N,14/01/23,4,21:42,N,20.7,99.9,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
JZ-N,N,14/01/23,4,21:42,N,20.7,99.9,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
JZ-N,N,14/01/23,4,21:42,N,20.7,99.9,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
FCAT-B2,B,16/01/23,1,20:00,N,25.4,93.8,"DZ, JL",A,50,70,"5 - 3 JL, 2 DZ"
FCAT-B2,B,16/01/23,1,20:00,N,25.4,93.8,"DZ, JL",B,80,50,"5 - 3 JL, 2 DZ"
FCAT-B2,B,16/01/23,1,20:00,N,25.4,93.8,"DZ, JL",C,80,60,"5 - 3 JL, 2 DZ"
FCAT-B2,B,16/01/23,1,20:00,N,25.4,93.8,"DZ, JL",D,100,75,"5 - 3 JL, 2 DZ"
FCAT-B2,B,16/01/23,2,20:13,N,22.9,94.5,"DZ, JL",A,40,100,1 - 1 JL
FCAT-B2,B,16/01/23,2,20:13,N,22.9,94.5,"DZ, JL",B,60,40,1 - 1 JL
FCAT-B2,B,16/01/23,2,20:13,N,22.9,94.5,"DZ, JL",C,80,60,1 - 1 JL
FCAT-B2,B,16/01/23,2,20:13,N,22.9,94.5,"DZ, JL",D,75,80,1 - 1 JL
FCAT-B2,B,16/01/23,3,20:28,N,22.0,99.9,"DZ, JL",A,80,50,"2 - 1 DZ, 1 JL"
FCAT-B2,B,16/01/23,3,20:28,N,22.0,99.9,"DZ, JL",B,60,75,"2 - 1 DZ, 1 JL"
FCAT-B2,B,16/01/23,3,20:28,N,22.0,99.9,"DZ, JL",C,75,40,"2 - 1 DZ, 1 JL"
FCAT-B2,B,16/01/23,3,20:28,N,22.0,99.9,"DZ, JL",D,30,95,"2 - 1 DZ, 1 JL"
FCAT-B2,B,16/01/23,4,20:43,N,22.3,97.5,"DZ, JL",A,25,100,2 - 2 JL
FCAT-B2,B,16/01/23,4,20:43,N,22.3,97.5,"DZ, JL",B,60,75,2 - 2 JL
FCAT-B2,B,16/01/23,4,20:43,N,22.3,97.5,"DZ, JL",C,75,40,2 - 2 JL
FCAT-B2,B,16/01/23,4,20:43,N,22.3,97.5,"DZ, JL",D,50,95,2 - 2 JL
FCAT-V2,V,16/01/23,1,21:10,N,21.0,97.6,"DZ, JL",A,30,100,1 - 1 DZ
FCAT-V2,V,16/01/23,1,21:10,N,21.0,97.6,"DZ, JL",B,35,100,1 - 1 DZ
FCAT-V2,V,16/01/23,1,21:10,N,21.0,97.6,"DZ, JL",C,100,70,1 - 1 DZ
FCAT-V2,V,16/01/23,1,21:10,N,21.0,97.6,"DZ, JL",D,80,60,1 - 1 DZ
FCAT-V2,V,16/01/23,2,21:25,N,21.5,98.0,"DZ, JL",A,30,100,"3 - 2 JL, 1 DZ"
FCAT-V2,V,16/01/23,2,21:25,N,21.5,98.0,"DZ, JL",B,30,100,"3 - 2 JL, 1 DZ"
FCAT-V2,V,16/01/23,2,21:25,N,21.5,98.0,"DZ, JL",C,50,100,"3 - 2 JL, 1 DZ"
FCAT-V2,V,16/01/23,2,21:25,N,21.5,98.0,"DZ, JL",D,65,70,"3 - 2 JL, 1 DZ"
FCAT-V2,V,16/01/23,3,21:40,N,21.4,99.8,"DZ, JL",A,40,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,3,21:40,N,21.4,99.8,"DZ, JL",B,50,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,3,21:40,N,21.4,99.8,"DZ, JL",C,35,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,3,21:40,N,21.4,99.8,"DZ, JL",D,10,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,4,21:56,N,21.3,99.9,"DZ, JL",A,80,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,4,21:56,N,21.3,99.9,"DZ, JL",B,60,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,4,21:56,N,21.3,99.9,"DZ, JL",C,40,100,"3 - 2 DZ, 1 JL"
FCAT-V2,V,16/01/23,4,21:56,N,21.3,99.9,"DZ, JL",D,90,75,"3 - 2 DZ, 1 JL"
AL-N,N,17/01/23,1,20:00,N,22.3,96.8,"DZ, JL",A,100,40,1 - 1 DZ
AL-N,N,17/01/23,1,20:00,N,22.3,96.8,"DZ, JL",B,100,35,1 - 1 DZ
AL-N,N,17/01/23,1,20:00,N,22.3,96.8,"DZ, JL",C,100,60,1 - 1 DZ
AL-N,N,17/01/23,1,20:00,N,22.3,96.8,"DZ, JL",D,100,70,1 - 1 DZ
AL-N,N,17/01/23,2,20:14,N,21.2,99.4,"DZ, JL",A,15,80,0
AL-N,N,17/01/23,2,20:14,N,21.2,99.4,"DZ, JL",B,30,70,0
AL-N,N,17/01/23,2,20:14,N,21.2,99.4,"DZ, JL",C,45,50,0
AL-N,N,17/01/23,2,20:14,N,21.2,99.4,"DZ, JL",D,95,20,0
AL-N,N,17/01/23,3,20:30,N,21.4,97.9,"DZ, JL",A,50,80,0
AL-N,N,17/01/23,3,20:30,N,21.4,97.9,"DZ, JL",B,70,100,0
AL-N,N,17/01/23,3,20:30,N,21.4,97.9,"DZ, JL",C,80,100,0
AL-N,N,17/01/23,3,20:30,N,21.4,97.9,"DZ, JL",D,60,100,0
AL-N,N,17/01/23,4,20:45,N,22.1,97.6,"DZ, JL",A,100,20,1 - 1 JL
AL-N,N,17/01/23,4,20:45,N,22.1,97.6,"DZ, JL",B,100,15,1 - 1 JL
AL-N,N,17/01/23,4,20:45,N,22.1,97.6,"DZ, JL",C,100,25,1 - 1 JL
AL-N,N,17/01/23,4,20:45,N,22.1,97.6,"DZ, JL",D,100,5,1 - 1 JL
JZJ-C,C,17/01/23,1,21:05,N,23.1,93.9,"DZ, JL",A,5,5,"3 - 2 DZ, 1 JL"
JZJ-C,C,17/01/23,1,21:05,N,23.1,93.9,"DZ, JL",B,10,5,"3 - 2 DZ, 1 JL"
JZJ-C,C,17/01/23,1,21:05,N,23.1,93.9,"DZ, JL",C,100,10,"3 - 2 DZ, 1 JL"
JZJ-C,C,17/01/23,1,21:05,N,23.1,93.9,"DZ, JL",D,100,15,"3 - 2 DZ, 1 JL"
JZJ-C,C,17/01/23,2,21:20,N,21.3,99.9,"DZ, JL",A,5,20,0
JZJ-C,C,17/01/23,2,21:20,N,21.3,99.9,"DZ, JL",B,5,15,0
JZJ-C,C,17/01/23,2,21:20,N,21.3,99.9,"DZ, JL",C,80,30,0
JZJ-C,C,17/01/23,2,21:20,N,21.3,99.9,"DZ, JL",D,100,40,0
JZJ-C,C,17/01/23,3,21:35,N,21.4,99.9,"DZ, JL",A,100,30,0
JZJ-C,C,17/01/23,3,21:35,N,21.4,99.9,"DZ, JL",B,100,25,0
JZJ-C,C,17/01/23,3,21:35,N,21.4,99.9,"DZ, JL",C,100,70,0
JZJ-C,C,17/01/23,3,21:35,N,21.4,99.9,"DZ, JL",D,100,30,0
JZJ-C,C,17/01/23,4,21:53,N,21.4,99.9,"DZ, JL",A,100,40,0
JZJ-C,C,17/01/23,4,21:53,N,21.4,99.9,"DZ, JL",B,100,25,0
JZJ-C,C,17/01/23,4,21:53,N,21.4,99.9,"DZ, JL",C,100,50,0
JZJ-C,C,17/01/23,4,21:53,N,21.4,99.9,"DZ, JL",D,100,100,0
FCAT-V2,V,18/01/23,1,20:00,N,22.9,91.1,"DZ, JL",A,same,same,"0, Dipsas gracilis"
FCAT-V2,V,18/01/23,1,20:00,N,22.9,91.1,"DZ, JL",B,same,same,"0, Dipsas gracilis"
FCAT-V2,V,18/01/23,1,20:00,N,22.9,91.1,"DZ, JL",C,same,same,"0, Dipsas gracilis"
FCAT-V2,V,18/01/23,1,20:00,N,22.9,91.1,"DZ, JL",D,same,same,"0, Dipsas gracilis"
FCAT-V2,V,18/01/23,2,20:14,N,22.3,94.5,"DZ, JL",A,same,same,"3 - 3 JL, Dendrophidion prolixum"
FCAT-V2,V,18/01/23,2,20:14,N,22.3,94.5,"DZ, JL",B,same,same,"3 - 3 JL, Dendrophidion prolixum"
FCAT-V2,V,18/01/23,2,20:14,N,22.3,94.5,"DZ, JL",C,same,same,"3 - 3 JL, Dendrophidion prolixum"
FCAT-V2,V,18/01/23,2,20:14,N,22.3,94.5,"DZ, JL",D,same,same,"3 - 3 JL, Dendrophidion prolixum"
FCAT-V2,V,18/01/23,3,20:29,N,21.8,98.1,"DZ, JL",A,same,same,"3 - 2 DZ, 1 JL"
FCAT-V2,V,18/01/23,3,20:29,N,21.8,98.1,"DZ, JL",B,same,same,"3 - 2 DZ, 1 JL"
FCAT-V2,V,18/01/23,3,20:29,N,21.8,98.1,"DZ, JL",C,same,same,"3 - 2 DZ, 1 JL"
FCAT-V2,V,18/01/23,3,20:29,N,21.8,98.1,"DZ, JL",D,same,same,"3 - 2 DZ, 1 JL"
FCAT-V2,V,18/01/23,4,20:43,N,21.9,97.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
FCAT-V2,V,18/01/23,4,20:43,N,21.9,97.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
FCAT-V2,V,18/01/23,4,20:43,N,21.9,97.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
FCAT-V2,V,18/01/23,4,20:43,N,21.9,97.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
FCAT-B2,B,18/01/23,1,21:10,N,22.3,96.8,"DZ, JL",A,same,same,1 - 1 DZ
FCAT-B2,B,18/01/23,1,21:10,N,22.3,96.8,"DZ, JL",B,same,same,1 - 1 DZ
FCAT-B2,B,18/01/23,1,21:10,N,22.3,96.8,"DZ, JL",C,same,same,1 - 1 DZ
FCAT-B2,B,18/01/23,1,21:10,N,22.3,96.8,"DZ, JL",D,same,same,1 - 1 DZ
FCAT-B2,B,18/01/23,2,21:24,N,22.1,98.9,"DZ, JL",A,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,2,21:24,N,22.1,98.9,"DZ, JL",B,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,2,21:24,N,22.1,98.9,"DZ, JL",C,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,2,21:24,N,22.1,98.9,"DZ, JL",D,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,3,21:39,N,21.5,98.3,"DZ, JL",A,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,3,21:39,N,21.5,98.3,"DZ, JL",B,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,3,21:39,N,21.5,98.3,"DZ, JL",C,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,3,21:39,N,21.5,98.3,"DZ, JL",D,same,same,"5 - 4 JL, 1 DZ"
FCAT-B2,B,18/01/23,4,21:53,N,21.3,98.8,"DZ, JL",A,same,same,1 - 1 JL
FCAT-B2,B,18/01/23,4,21:53,N,21.3,98.8,"DZ, JL",B,same,same,1 - 1 JL
FCAT-B2,B,18/01/23,4,21:53,N,21.3,98.8,"DZ, JL",C,same,same,1 - 1 JL
FCAT-B2,B,18/01/23,4,21:53,N,21.3,98.8,"DZ, JL",D,same,same,1 - 1 JL
JZJ-C,C,19/01/23,1,20:10,N,22.5,97.8,"DZ, JL",A,same,same,3 - 3 DZ
JZJ-C,C,19/01/23,1,20:10,N,22.5,97.8,"DZ, JL",B,same,same,3 - 3 DZ
JZJ-C,C,19/01/23,1,20:10,N,22.5,97.8,"DZ, JL",C,same,same,3 - 3 DZ
JZJ-C,C,19/01/23,1,20:10,N,22.5,97.8,"DZ, JL",D,same,same,3 - 3 DZ
JZJ-C,C,19/01/23,2,20:24,N,21.8,99.9,"DZ, JL",A,same,same,2 - 2 DZ
JZJ-C,C,19/01/23,2,20:24,N,21.8,99.9,"DZ, JL",B,same,same,2 - 2 DZ
JZJ-C,C,19/01/23,2,20:24,N,21.8,99.9,"DZ, JL",C,same,same,2 - 2 DZ
JZJ-C,C,19/01/23,2,20:24,N,21.8,99.9,"DZ, JL",D,same,same,2 - 2 DZ
JZJ-C,C,19/01/23,3,20:38,N,21.6,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
JZJ-C,C,19/01/23,3,20:38,N,21.6,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
JZJ-C,C,19/01/23,3,20:38,N,21.6,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
JZJ-C,C,19/01/23,3,20:38,N,21.6,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
JZJ-C,C,19/01/23,4,20:57,N,21.8,99.9,"DZ, JL",A,same,same,1 - 1 JL
JZJ-C,C,19/01/23,4,20:57,N,21.8,99.9,"DZ, JL",B,same,same,1 - 1 JL
JZJ-C,C,19/01/23,4,20:57,N,21.8,99.9,"DZ, JL",C,same,same,1 - 1 JL
JZJ-C,C,19/01/23,4,20:57,N,21.8,99.9,"DZ, JL",D,same,same,1 - 1 JL
AL-N,N,19/01/23,1,21:16,N,21.9,99.9,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,19/01/23,1,21:16,N,21.9,99.9,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,19/01/23,1,21:16,N,21.9,99.9,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,19/01/23,1,21:16,N,21.9,99.9,"DZ, JL",D,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,19/01/23,2,21:30,N,21.9,99.9,"DZ, JL",A,same,same,0
AL-N,N,19/01/23,2,21:30,N,21.9,99.9,"DZ, JL",B,same,same,0
AL-N,N,19/01/23,2,21:30,N,21.9,99.9,"DZ, JL",C,same,same,0
AL-N,N,19/01/23,2,21:30,N,21.9,99.9,"DZ, JL",D,same,same,0
AL-N,N,19/01/23,3,21:41,N,21.8,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
AL-N,N,19/01/23,3,21:41,N,21.8,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
AL-N,N,19/01/23,3,21:41,N,21.8,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
AL-N,N,19/01/23,3,21:41,N,21.8,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
AL-N,N,19/01/23,4,21:55,N,21.7,99.9,"DZ, JL",A,same,same,0
AL-N,N,19/01/23,4,21:55,N,21.7,99.9,"DZ, JL",B,same,same,0
AL-N,N,19/01/23,4,21:55,N,21.7,99.9,"DZ, JL",C,same,same,0
AL-N,N,19/01/23,4,21:55,N,21.7,99.9,"DZ, JL",D,same,same,0
FCAT-B2,B,20/01/23,1,20:00,LL,22.4,99.2,"DZ, JL",A,same,same,"6 - 4 DZ, 2 JL"
FCAT-B2,B,20/01/23,1,20:00,LL,22.4,99.2,"DZ, JL",B,same,same,"6 - 4 DZ, 2 JL"
FCAT-B2,B,20/01/23,1,20:00,LL,22.4,99.2,"DZ, JL",C,same,same,"6 - 4 DZ, 2 JL"
FCAT-B2,B,20/01/23,1,20:00,LL,22.4,99.2,"DZ, JL",D,same,same,"6 - 4 DZ, 2 JL"
FCAT-B2,B,20/01/23,2,20:15,LL,21.7,99.9,"DZ, JL",A,same,same,2 - 2 JL
FCAT-B2,B,20/01/23,2,20:15,LL,21.7,99.9,"DZ, JL",B,same,same,2 - 2 JL
FCAT-B2,B,20/01/23,2,20:15,LL,21.7,99.9,"DZ, JL",C,same,same,2 - 2 JL
FCAT-B2,B,20/01/23,2,20:15,LL,21.7,99.9,"DZ, JL",D,same,same,2 - 2 JL
FCAT-B2,B,20/01/23,3,20:30,LL,21.6,99.9,"DZ, JL",A,same,same,"3 - 2 JL, 1 DZ"
FCAT-B2,B,20/01/23,3,20:30,LL,21.6,99.9,"DZ, JL",B,same,same,"3 - 2 JL, 1 DZ"
FCAT-B2,B,20/01/23,3,20:30,LL,21.6,99.9,"DZ, JL",C,same,same,"3 - 2 JL, 1 DZ"
FCAT-B2,B,20/01/23,3,20:30,LL,21.6,99.9,"DZ, JL",D,same,same,"3 - 2 JL, 1 DZ"
FCAT-B2,B,20/01/23,4,20:44,LL,21.6,99.9,"DZ, JL",A,same,same,"2 - 1 JL, 1 DZ"
FCAT-B2,B,20/01/23,4,20:44,LL,21.6,99.9,"DZ, JL",B,same,same,"2 - 1 JL, 1 DZ"
FCAT-B2,B,20/01/23,4,20:44,LL,21.6,99.9,"DZ, JL",C,same,same,"2 - 1 JL, 1 DZ"
FCAT-B2,B,20/01/23,4,20:44,LL,21.6,99.9,"DZ, JL",D,same,same,"2 - 1 JL, 1 DZ"
FCAT-V2,V,20/01/23,1,21:07,LL,22.2,99.9,"DZ, JL",A,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,1,21:07,LL,22.2,99.9,"DZ, JL",B,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,1,21:07,LL,22.2,99.9,"DZ, JL",C,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,1,21:07,LL,22.2,99.9,"DZ, JL",D,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,2,21:21,LL,21.9,99.9,"DZ, JL",A,same,same,"4 - 3 DZ, 1 JL"
FCAT-V2,V,20/01/23,2,21:21,LL,21.9,99.9,"DZ, JL",B,same,same,"4 - 3 DZ, 1 JL"
FCAT-V2,V,20/01/23,2,21:21,LL,21.9,99.9,"DZ, JL",C,same,same,"4 - 3 DZ, 1 JL"
FCAT-V2,V,20/01/23,2,21:21,LL,21.9,99.9,"DZ, JL",D,same,same,"4 - 3 DZ, 1 JL"
FCAT-V2,V,20/01/23,3,21:35,LL,21.7,99.9,"DZ, JL",A,same,same,2 - 2 JL
FCAT-V2,V,20/01/23,3,21:35,LL,21.7,99.9,"DZ, JL",B,same,same,2 - 2 JL
FCAT-V2,V,20/01/23,3,21:35,LL,21.7,99.9,"DZ, JL",C,same,same,2 - 2 JL
FCAT-V2,V,20/01/23,3,21:35,LL,21.7,99.9,"DZ, JL",D,same,same,2 - 2 JL
FCAT-V2,V,20/01/23,4,21:49,LL,21.8,99.9,"DZ, JL",A,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,4,21:49,LL,21.8,99.9,"DZ, JL",B,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,4,21:49,LL,21.8,99.9,"DZ, JL",C,same,same,1 - 1 DZ
FCAT-V2,V,20/01/23,4,21:49,LL,21.8,99.9,"DZ, JL",D,same,same,1 - 1 DZ
AL-N,N,21/01/23,1,20:16,N,22.7,97.2,"DZ, JL",A,same,same,0
AL-N,N,21/01/23,1,20:16,N,22.7,97.2,"DZ, JL",B,same,same,0
AL-N,N,21/01/23,1,20:16,N,22.7,97.2,"DZ, JL",C,same,same,0
AL-N,N,21/01/23,1,20:16,N,22.7,97.2,"DZ, JL",D,same,same,0
AL-N,N,21/01/23,2,20:31,N,22.4,97.9,"DZ, JL",A,same,same,1 - 1 JL
AL-N,N,21/01/23,2,20:31,N,22.4,97.9,"DZ, JL",B,same,same,1 - 1 JL
AL-N,N,21/01/23,2,20:31,N,22.4,97.9,"DZ, JL",C,same,same,1 - 1 JL
AL-N,N,21/01/23,2,20:31,N,22.4,97.9,"DZ, JL",D,same,same,1 - 1 JL
AL-N,N,21/01/23,3,20:46,N,21.6,97.7,"DZ, JL",A,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,21/01/23,3,20:46,N,21.6,97.7,"DZ, JL",B,same,same,"2 - 1 DZ, 1 JL"
AL-N,N,21/01/23,3,20:46,N,21.6,97.7,"DZ, JL",C,same,same,"2 - 1 DZ, 1 JL"
